circle185,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,9,15']","[3, 0, 0, 9, 12, 0, 0, 15]"
circle186,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,9,18']","[3, 0, 0, 9, 12, 0, 0, 18]"
circle187,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,12,15']","[3, 0, 0, 12, 12, 0, 0, 15]"
circle188,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,12,18']","[3, 0, 0, 12, 12, 0, 0, 18]"
circle189,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[17.551166496014687, 65.50184509522745]], [[4.152318053358994e-15, 67.8125]], [[7.500000000000002, 12.990381056766578]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,12,15,18']","[3, 0, 0, 15, 12, 0, 0, 18]"
circle190,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[65.50184509522745, 17.551166496014687]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,3']","[3, 0, 0, 0, 15, 0, 0, 3]"
circle191,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[58.72734769413225, 33.90624999999999]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,6']","[3, 0, 0, 0, 15, 0, 0, 6]"
circle192,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[47.95067859921276, 47.95067859921276]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,9']","[3, 0, 0, 0, 15, 0, 0, 9]"
circle193,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,12']","[3, 0, 0, 0, 15, 0, 0, 12]"
circle194,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,15']","[3, 0, 0, 0, 15, 0, 0, 15]"
circle195,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[67.8125, 0.0]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,0,18']","[3, 0, 0, 0, 15, 0, 0, 18]"
circle196,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[58.72734769413225, 33.90624999999999]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,3,6']","[3, 0, 0, 3, 15, 0, 0, 6]"
circle197,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[47.95067859921276, 47.95067859921276]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,3,9']","[3, 0, 0, 3, 15, 0, 0, 9]"
circle198,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,3,12']","[3, 0, 0, 3, 15, 0, 0, 12]"
circle199,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,3,15']","[3, 0, 0, 3, 15, 0, 0, 15]"
circle200,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[65.50184509522745, 17.551166496014687]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,3,18']","[3, 0, 0, 3, 15, 0, 0, 18]"
circle201,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[47.95067859921276, 47.95067859921276]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,6,9']","[3, 0, 0, 6, 15, 0, 0, 9]"
circle202,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,6,12']","[3, 0, 0, 6, 15, 0, 0, 12]"
circle203,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,6,15']","[3, 0, 0, 6, 15, 0, 0, 15]"
circle204,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[58.72734769413225, 33.90624999999999]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,6,18']","[3, 0, 0, 6, 15, 0, 0, 18]"
circle205,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[33.90625000000001, 58.72734769413224]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,9,12']","[3, 0, 0, 9, 15, 0, 0, 12]"
circle206,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,9,15']","[3, 0, 0, 9, 15, 0, 0, 15]"
circle207,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[47.95067859921276, 47.95067859921276]], [[4.152318053358994e-15, 67.8125]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,9,18']","[3, 0, 0, 9, 15, 0, 0, 18]"
circle208,circle,"[1, 0, 1, 0]","[[[14.488887394336025, 3.882285676537811]], [[33.90625000000001, 58.72734769413224]], [[17.551166496014687, 65.50184509522745]], [[3.882285676537811, 14.488887394336025]], [[14.488887394336025, 3.882285676537811]]]","['Iteration=3,15,12,15']","[3, 0, 0, 12, 15, 0, 0, 15]"
